Product ID,Product Name,Description,Ingredients,Simplified ingredients,Web Image,Web Family,Web Category,App Family,Family Image Url,Kiosk Family,App Category,Category Tagline,Web Category Description,Category Description,Category Image Url,Order,Published,Kiosk Published,Featured,Size 1,Size 2,Size 3,Size 4
107584,Acai Primo Bowl™,"A tasty twist of Acai juice, soymilk, blueberries, strawberries and bananas, which we top with organic granola, fresh bananas, fresh blueberries, coconut and a drizzle of honey.","Acai Juice, Soymilk, Frozen Bananas, Fresh Bananas,Ice, Frozen Strawberries, Frozen Blueberries, Organic Granola, Fresh Blueberries, Honey, Coconut","açaí • soymilk • bananas • strawberries • blueberries
Toppings: granola • bananas • coconut • honey • blueberries • strawberries
cals: 16oz: 440, 20oz: 460, 24oz: 740
(Contains: soy, tree nuts [coconut])",http://www.jambajuice.com/~/media/www/images/products/product/AcaiPrimo.ashx,Energy Bowls,,Bowls,https://dgojkv04mcfoc.cloudfront.net/family-bowls.jpg,Bowls,Energy Bowls,Delicious fruit blends topped with granola and fresh fruit,"Jamba Juice’s energy bowls are a delicious and nutritious blend of real whole fruit, fresh greek yogurt and/or soy milk, topped with an assortment of dry toppings & fresh fruits.",Jamba Juice’s energy bowls are a delicious and nutritious blend.,https://dgojkv04mcfoc.cloudfront.net/categories/energy_bowls.jpg,63,Yes,Yes,Yes,16 fl oz,24 fl oz,,
107598,Chunky Strawberry Bowl™,"A new twist on an old favorite. A delicious blend of fresh Greek yogurt with strawberries, bananas, peanut butter, and soymilk. It’s topped with organic granola, fresh bananas and fresh strawberries and served in a convenient, on–the-go bowl.","Soymilk, Frozen Strawberries, Frozen Bananas, Nonfat Greek Yogurt, Fresh Bananas, Organic Pumpkin Flax Seed Granola, Peanut Butter","strawberries • bananas • peanut butter • granola  soymilk • Greek yogurt 
Toppings: granola • bananas • strawberries
cals: 16oz: 580, 20oz: 690, 24oz: 920
(Contains: soy, peanuts, milk)",http://www.jambajuice.com/~/media/www/images/products/product/tasty-bites/fruit-and-yogut-parfaits/ChunkyStrawberry.ashx,Energy Bowls,,Bowls,https://dgojkv04mcfoc.cloudfront.net/family-bowls.jpg,Bowls,Energy Bowls,Delicious fruit blends topped with granola and fresh fruit,"Jamba Juice’s energy bowls are a delicious and nutritious blend of real whole fruit, fresh greek yogurt and/or soy milk, topped with an assortment of dry toppings & fresh fruits.",Jamba Juice’s energy bowls are a delicious and nutritious blend.,https://dgojkv04mcfoc.cloudfront.net/categories/energy_bowls.jpg,64,Yes,Yes,No,16 fl oz,24 fl oz,,
111797,Fruit & Greek Yogurt Bowl,"Nonfat Greek Yogurt topped with fresh blueberries, fresh strawberries, fresh bananas, organic granola and a drizzle of honey.","Greek yogurt, fresh bananas, organic pumpkin flax seed granola, fresh strawberries, honey, fresh blueberries","Greek yogurt • strawberries • blueberries • bananas • granola • honey
cals: 16oz: 360, 20oz: 560",http://www.jambajuice.com/~/media/www/images/products/product/tasty-bites/fruit-and-yogut-parfaits/Jamba15T2FruitGreekYogurtBowlEd.ashx,Energy Bowls,,Bowls,https://dgojkv04mcfoc.cloudfront.net/family-bowls.jpg,Bowls,Energy Bowls,Delicious fruit blends topped with granola and fresh fruit,"Jamba Juice’s energy bowls are a delicious and nutritious blend of real whole fruit, fresh greek yogurt and/or soy milk, topped with an assortment of dry toppings & fresh fruits.",Jamba Juice’s energy bowls are a delicious and nutritious blend.,https://dgojkv04mcfoc.cloudfront.net/categories/energy_bowls.jpg,65,Yes,Yes,No,16 fl oz,24 fl oz,,
117538,Acai Peanut Butter Bowl™,,,"açaí • soymilk • peanut butter •  bananas • strawberries • blueberries
Toppings: granola • strawberries • coconut • honey • blueberries • bananas
cals: 16oz: 580, 20oz: 680
(Contains: soy, peanuts, tree nuts [coconut])",,,,Bowls,https://dgojkv04mcfoc.cloudfront.net/family-bowls.jpg,Bowls,Energy Bowls,Delicious fruit blends topped with granola and fresh fruit,"Jamba Juice’s energy bowls are a delicious and nutritious blend of real whole fruit, fresh greek yogurt and/or soy milk, topped with an assortment of dry toppings & fresh fruits.",Jamba Juice’s energy bowls are a delicious and nutritious blend.,https://dgojkv04mcfoc.cloudfront.net/categories/energy_bowls.jpg,66,Yes,Yes,No,,,,
117723,Pitaya Bowl™,,,"Pitaya • pineapples • bananas • mangos • granola  
Toppings: granola • bananas • blueberries • coconut • strawberries • honey
cals: 20oz: 500
(Contains: tree nuts [coconut])",,,,Bowls,https://dgojkv04mcfoc.cloudfront.net/family-bowls.jpg,Bowls,Energy Bowls,Delicious fruit blends topped with granola and fresh fruit,"Jamba Juice’s energy bowls are a delicious and nutritious blend of real whole fruit, fresh greek yogurt and/or soy milk, topped with an assortment of dry toppings & fresh fruits.",Jamba Juice’s energy bowls are a delicious and nutritious blend.,https://dgojkv04mcfoc.cloudfront.net/categories/energy_bowls.jpg,67,Yes,Yes,No,,,,
107829,Steel-Cut Oatmeal,"Our hearty oatmeal, which we make each day by slow-cooking organic oats with soymilk, provides a healthy boost of energy to kick-start your day. Have it the way you like it, by customizing with any of our delicious topping combinations.","Organic Steel-Cut Oats, Soymilk","organic steel-cut oats • soymilk
cals: 180",http://www.jambajuice.com/~/media/www/images/products/product/oatmeal-bowl.ashx,Tasty Bites,Oatmeal,Oatmeal,https://dgojkv04mcfoc.cloudfront.net/family-oatmeal.jpg,Bowls,Oatmeal,Organic steel-cut oats slow cooked with soymilk.,"Fuel up with our steel-cut oatmeal. Have it customized your way with your choice of two toppings, at no charge.  It’s the perfect way to power up your day, your way!","Organic steel-cut oats slow cooked with soymilk, choose your toppings.",https://dgojkv04mcfoc.cloudfront.net/categories/energy_bowls.jpg,68,Yes,Yes,No,,,,
107384,Sweet Belgian Waffle,Geometric Goodness. The Belgian mysteries locked away in the little squares of their waffles are yours to solve. Is that a hint of vanilla and a slight sugary crunch? Indeed. But what does it all mean? It means those Belgians really know how to breakfast.,"Unbleached Wheat Flour, Sugar, Butter, Water, Margarine, Eggs, Invert Sugar, Yeast, Soy Flour, Salt, Natural Vanilla Extract, Soy Lecithin",cals: 310,http://www.jambajuice.com/~/media/www/images/products/product/tasty-bites/baked-goods/OJ-Waffle-Xtra.ashx,Tasty Bites,Baked Goods,More Deliciousness,https://dgojkv04mcfoc.cloudfront.net/family-deliciousness.jpg,More,Baked Goods & Snacks,"Delicious and better-for-you options, ready now","Drop the greasy bag and pick up one of our delicious bites. No matter the time of day, whether alone or paired with any of our drinks, each one is the perfect choice to provide a better-for-you alternative to gut rot and a guilty conscience.","No matter the time of day, whether alone or paired with any of our drinks, each one is the perfect choice.",https://dgojkv04mcfoc.cloudfront.net/categories/classic_smoothies.jpg,69,Yes,Yes,No,,,,
107386,Carrot Morning Muffin,,,cals: 260,,,Tasty Bites,More Deliciousness,https://dgojkv04mcfoc.cloudfront.net/family-deliciousness.jpg,More,Baked Goods & Snacks,"Delicious and better-for-you options, ready now",,"No matter the time of day, whether alone or paired with any of our drinks, each one is the perfect choice.",https://dgojkv04mcfoc.cloudfront.net/categories/classic_smoothies.jpg,70,No,No,No,,,,
107372,Kind Fruit and Nut Bar,,,cals: 200 (1.4 oz),,,Tasty Bites,More Deliciousness,https://dgojkv04mcfoc.cloudfront.net/family-deliciousness.jpg,More,Baked Goods & Snacks,"Delicious and better-for-you options, ready now",,"No matter the time of day, whether alone or paired with any of our drinks, each one is the perfect choice.",https://dgojkv04mcfoc.cloudfront.net/categories/classic_smoothies.jpg,71,No,No,No,,,,
107375,Popchips Original,,,cals: 100 (.8 oz),,,Tasty Bites,More Deliciousness,https://dgojkv04mcfoc.cloudfront.net/family-deliciousness.jpg,More,Baked Goods & Snacks,"Delicious and better-for-you options, ready now",,"No matter the time of day, whether alone or paired with any of our drinks, each one is the perfect choice.",https://dgojkv04mcfoc.cloudfront.net/categories/classic_smoothies.jpg,72,Yes,Yes,No,,,,
107376,Popchips BBQ,,,cals: 100 (.8 oz),,,Tasty Bites,More Deliciousness,https://dgojkv04mcfoc.cloudfront.net/family-deliciousness.jpg,More,Baked Goods & Snacks,"Delicious and better-for-you options, ready now",,"No matter the time of day, whether alone or paired with any of our drinks, each one is the perfect choice.",https://dgojkv04mcfoc.cloudfront.net/categories/classic_smoothies.jpg,73,No,No,No,,,,
107379,Clif Builders Bar,,,cals: 270 (2.4 oz),,,Tasty Bites,More Deliciousness,https://dgojkv04mcfoc.cloudfront.net/family-deliciousness.jpg,More,Baked Goods & Snacks,"Delicious and better-for-you options, ready now",,"No matter the time of day, whether alone or paired with any of our drinks, each one is the perfect choice.",https://dgojkv04mcfoc.cloudfront.net/categories/classic_smoothies.jpg,74,No,No,No,,,,
107380,Clif Kids Twisted Fruit,,,cals: 70 (.7 oz),,,Tasty Bites,More Deliciousness,https://dgojkv04mcfoc.cloudfront.net/family-deliciousness.jpg,More,Baked Goods & Snacks,"Delicious and better-for-you options, ready now",,"No matter the time of day, whether alone or paired with any of our drinks, each one is the perfect choice.",https://dgojkv04mcfoc.cloudfront.net/categories/classic_smoothies.jpg,75,Yes,Yes,No,,,,
107381,Jamba Organic Fruit Shreds – Raspberry Blueberry,,,cals: 180 (2 oz),,,Tasty Bites,More Deliciousness,https://dgojkv04mcfoc.cloudfront.net/family-deliciousness.jpg,More,Baked Goods & Snacks,"Delicious and better-for-you options, ready now",,"No matter the time of day, whether alone or paired with any of our drinks, each one is the perfect choice.",https://dgojkv04mcfoc.cloudfront.net/categories/classic_smoothies.jpg,76,Yes,Yes,No,,,,
107383,Pirate's Booty,,,cals: 130 (1 oz),,,Tasty Bites,More Deliciousness,https://dgojkv04mcfoc.cloudfront.net/family-deliciousness.jpg,More,Baked Goods & Snacks,"Delicious and better-for-you options, ready now",,"No matter the time of day, whether alone or paired with any of our drinks, each one is the perfect choice.",https://dgojkv04mcfoc.cloudfront.net/categories/classic_smoothies.jpg,77,Yes,Yes,No,,,,
107387,Blissful Blueberry,"Still warm from the sun, the blueberries melt in your mouth with an abundance of fresh-picked flavor. Comforting notes of apple and black currants unfold in this antioxidant-rich herbal blend.","Blueberry fruit, apple pieces, rosehips, hibiscus, cornflower petals, black currant leaf, natural blueberry and strawberry flavors","apple • rosehips • hibiscus • elderberry • blueberry • cornflower petals • strawberry leaf • flavors
cals: 0",http://www.jambajuice.com/~/media/www/images/products/product/coffee-tea/talbott-teas/BlissfulBerry_379x379.ashx,Hot Tea,Talbott Teas,More Deliciousness,https://dgojkv04mcfoc.cloudfront.net/family-deliciousness.jpg,More,Hot Teas,Expertly blended to bring a little luxury to your cup,"No matter how you choose to warm up to your day, Jamba’s got you covered. If you’re trying to get moving or just want to stop and enjoy the moment, our gourmet teas are exactly what you need.","If you’re trying to get moving or just want to stop and enjoy the moment, our gourmet teas are exactly what you need.",https://dgojkv04mcfoc.cloudfront.net/categories/classic_smoothies.jpg,78,No,No,No,,,,
107388,Chocolate Strawberry Temptation,"Juicy red strawberries with a kiss of dark coca -this black tea is all about you. Bursting with luxurious flavor, it's decadence dipped in excess with a side of unbridled joy.","Full-leaf black tea, strawberry pieces, cacao nibs, strawberry leaf, chocolate and strawberry flavors","black tea • cacao nibs • strawberry pieces • flavors • strawberry leaf
cals: 0",http://www.jambajuice.com/~/media/www/images/products/product/coffee-tea/talbott-teas/ChocolateStrawberry_379x379.ashx,Hot Tea,Talbott Teas,More Deliciousness,https://dgojkv04mcfoc.cloudfront.net/family-deliciousness.jpg,More,Hot Teas,Expertly blended to bring a little luxury to your cup,"No matter how you choose to warm up to your day, Jamba’s got you covered. If you’re trying to get moving or just want to stop and enjoy the moment, our gourmet teas are exactly what you need.","If you’re trying to get moving or just want to stop and enjoy the moment, our gourmet teas are exactly what you need.",https://dgojkv04mcfoc.cloudfront.net/categories/classic_smoothies.jpg,79,No,No,No,,,,
107389,Green Tea Indulgence,"Recharge, rejoice and sing the praises of Japanese Sencha green tea. This immaculate blend of strawberries, raspberries and rhubarb is one earthly pleasure not to be missed.",,"green tea • strawberry pieces • organic cornflower • flavors
cals: 0",http://www.jambajuice.com/~/media/www/images/products/product/coffee-tea/talbott-teas/GreenTeaIndulgence_379x379.ashx,Hot Tea,Talbott Teas,More Deliciousness,https://dgojkv04mcfoc.cloudfront.net/family-deliciousness.jpg,More,Hot Teas,Expertly blended to bring a little luxury to your cup,"No matter how you choose to warm up to your day, Jamba’s got you covered. If you’re trying to get moving or just want to stop and enjoy the moment, our gourmet teas are exactly what you need.","If you’re trying to get moving or just want to stop and enjoy the moment, our gourmet teas are exactly what you need.",https://dgojkv04mcfoc.cloudfront.net/categories/classic_smoothies.jpg,80,No,No,No,,,,
107390,Luscious Lemon Meringue,"Each lemon-filled sip renews your zest for life. This fragrant, uplifting blend of naturally caffeine-free rooibos tea and lemon grass is sure to brighten your day, and your horizons.","Rooibos, lemon grass, calendula petals, natural lemon and vanilla flavors","rooibos • lemon grass • flavors • calendula marigold petal
cals: 0",http://www.jambajuice.com/~/media/www/images/products/product/coffee-tea/talbott-teas/LusciousLemon_379x379.ashx,Hot Tea,Talbott Teas,More Deliciousness,https://dgojkv04mcfoc.cloudfront.net/family-deliciousness.jpg,More,Hot Teas,Expertly blended to bring a little luxury to your cup,"No matter how you choose to warm up to your day, Jamba’s got you covered. If you’re trying to get moving or just want to stop and enjoy the moment, our gourmet teas are exactly what you need.","If you’re trying to get moving or just want to stop and enjoy the moment, our gourmet teas are exactly what you need.",https://dgojkv04mcfoc.cloudfront.net/categories/classic_smoothies.jpg,81,No,No,No,,,,
107391,Paris Breakfast,Elegant and delighting malty breakfast blend of the finest organic black tea leaves to awake and captivate the senses. The ultimate wake-up tea.,100% Black Tea,"black tea • cornflower petals
cals: 0",http://www.jambajuice.com/~/media/www/images/products/product/coffee-tea/talbott-teas/ParisBreakfast_379x379.ashx,Hot Tea,Talbott Teas,More Deliciousness,https://dgojkv04mcfoc.cloudfront.net/family-deliciousness.jpg,More,Hot Teas,Expertly blended to bring a little luxury to your cup,"No matter how you choose to warm up to your day, Jamba’s got you covered. If you’re trying to get moving or just want to stop and enjoy the moment, our gourmet teas are exactly what you need.","If you’re trying to get moving or just want to stop and enjoy the moment, our gourmet teas are exactly what you need.",https://dgojkv04mcfoc.cloudfront.net/categories/classic_smoothies.jpg,82,No,No,No,,,,
107392,SOHO Earl,"Artful and nuanced, rich organically grown black tea leaves mingle with distinctive citrus notes of natural bergamot oil, native to southern Italy.","Organic black tea, oil of Bergamot, blue cornflower, natural flavors","black tea • flavors • cornflower petals
cals: 0",http://www.jambajuice.com/~/media/www/images/products/product/coffee-tea/talbott-teas/SOHOEarl_379x379.ashx,Hot Tea,Talbott Teas,More Deliciousness,https://dgojkv04mcfoc.cloudfront.net/family-deliciousness.jpg,More,Hot Teas,Expertly blended to bring a little luxury to your cup,"No matter how you choose to warm up to your day, Jamba’s got you covered. If you’re trying to get moving or just want to stop and enjoy the moment, our gourmet teas are exactly what you need.","If you’re trying to get moving or just want to stop and enjoy the moment, our gourmet teas are exactly what you need.",https://dgojkv04mcfoc.cloudfront.net/categories/classic_smoothies.jpg,83,No,No,No,,,,
107366,Bottled Water,,,cals: 0 (12 fl oz),,,,More Deliciousness,https://dgojkv04mcfoc.cloudfront.net/family-deliciousness.jpg,More,Bottled Drinks,,,,https://dgojkv04mcfoc.cloudfront.net/categories/colada_fruit_refreshers.jpg,84,Yes,Yes,No,,,,
107368,Invo Coconut Water – Plain,,,cals: 80 (12 fl oz),,,,More Deliciousness,https://dgojkv04mcfoc.cloudfront.net/family-deliciousness.jpg,More,Bottled Drinks,Refreshing beverages to take anywhere,,Refreshing beverages to take anywhere.,https://dgojkv04mcfoc.cloudfront.net/categories/colada_fruit_refreshers.jpg,85,No,No,No,,,,
107369,Invo Coconut Water – Thai Line,,,cals: 80 (12 fl oz),,,,More Deliciousness,https://dgojkv04mcfoc.cloudfront.net/family-deliciousness.jpg,More,Bottled Drinks,Refreshing beverages to take anywhere,,Refreshing beverages to take anywhere.,https://dgojkv04mcfoc.cloudfront.net/categories/colada_fruit_refreshers.jpg,86,No,No,No,,,,
107370,Invo Coconut Water – Pinneaple,,,cals: 100 (12 fl oz),,,,More Deliciousness,https://dgojkv04mcfoc.cloudfront.net/family-deliciousness.jpg,More,Bottled Drinks,Refreshing beverages to take anywhere,,Refreshing beverages to take anywhere.,https://dgojkv04mcfoc.cloudfront.net/categories/colada_fruit_refreshers.jpg,87,No,No,No,,,,
107371,Organic Valley Chocolate Milk,,,cals: 150 (8 fl oz),,,,More Deliciousness,https://dgojkv04mcfoc.cloudfront.net/family-deliciousness.jpg,More,Bottled Drinks,Refreshing beverages to take anywhere,,Refreshing beverages to take anywhere.,https://dgojkv04mcfoc.cloudfront.net/categories/colada_fruit_refreshers.jpg,88,No,No,No,,,,
